YEAR,EQ_PRIMARY,COUNTRY,LOCATION_NAME,LATITUDE,LONGITUDE,La,Lo
1983,6.2,USA,"CALIFORNIA:  CENTRAL, COALINGA",36.219,-120.317,90,-90
1983,7.7,JAPAN,JAPAN:  HONSHU:  AKITA,40.462,139.102,90,180
1983,5.9,JAPAN,"NOSHIRO, JAPAN",40.249,138.948,90,180
1983,6.9,JAPAN,JAPAN:  N. HONSHU ISLAND,41.346,139.099,90,180
1983,6.2,COSTA RICA,COSTA RICA:  SAN JOSE,9.652,-83.688,90,0
1983,6.1,TURKEY,"TURKEY:  NW, BIGA, ERDEK, ISTANBUL",40.324,27.222,90,90
1983,6.1,USA,ALASKA:  PRINCE WILLIAM SOUND,61.031,-147.286,90,-90
1983,5,IRAN,"IRAN:  NW, ZANJIN",36.948,49.18,90,90
1983,4.2,PAKISTAN,PAKISTAN:  ZIARAT,30.349,67.84,90,90
1983,7,GREECE,GREECE:  AEGEAN SEA,40.142,24.766,90,90
1983,5.3,JAPAN,JAPAN:  HONSHU:  S COAST,35.5,139.07,90,180
1983,6.5,RUSSIA,RUSSIA:  NEAR EAST COAST OF KAMCHATKA,55.867,161.287,90,180
1983,6.5,PHILIPPINES,PHILIPPINES:  LUZON,18.231,120.86,90,180
1983,5.1,SERBIA,BALKANS NW:  SERBIA,43.246,20.859,90,90
1983,6,JAPAN,"JAPAN:  MIYAKEJIMA, OSHIMA",33.941,139.513,90,180
1983,7.3,CHILE,CHILE:  NORTHERN:  COPOAPO-CHANARAL,-26.535,-70.563,0,0
1983,6,INDONESIA,INDONESIA:  CELEBES:  MINAHASSA:  TOLITOLI,1.084,121.052,90,180
1983,6.1,INDONESIA,INDONESIA:  CENTRAL SULAWESI,1.131,120.858,90,180
1983,7.3,USA,"IDAHO:  BORAH PEAK, CHALLIS, MACKAY",43.974,-113.916,90,-90
1983,6.9,TURKEY,"TURKEY:  ERZURUM, KARS, KHORASAN, PASINLER, NARMAN",40.33,42.187,90,90
1983,5.2,JAPAN,"JAPAN:  TOTTORI, YONANGO",35.464,133.899,90,180
1983,5.3,CHINA,"CHINA:E, HEZE-DONGMING, SHANDONG PROVINCE",35.206,115.213,90,180
1983,5,BELGIUM,BELGIUM,50.696,5.346,90,90
1983,5,ITALY,"ITALY:  N, PARMA",44.689,10.317,90,90
1983,6.7,USA,HAWAII: KAPAPALA,19.43,-155.454,90,-90
1983,7.6,UK TERRITORY,INDIAN OCEAN:  CHAGOS ARCHIPELAGO:  DIEGO GARCIA,-6.852,72.11,0,90
1983,6.4,PAPUA NEW GUINEA,"PAPUA NEW GUINEA:  ULAWUN, RABAUL",-5.392,151.868,0,180
1983,6.2,GUINEA,GUINEA:  GAOUAL-KOUMBIA,11.866,-13.529,90,0
1983,7.2,AFGHANISTAN,"AFGHANISTAN:  HINDU KUSH:  KABUL, SAMANGAN; PAKISTAN",36.372,70.738,90,90
1984,6.6,INDONESIA,INDONESIA:  SULAWESI:  W,-2.823,118.806,0,180
1984,5.8,AFGHANISTAN,"AFGHANISTAN:  KHOROG, JALALABAD; PAKISTAN",34.616,70.484,90,90
1984,7.5,SOLOMON ISLANDS,SOLOMON ISLANDS:  GUADALCANAL,-10.012,160.469,0,180
1984,5.4,GREECE,GREECE:  MANAGOULI-AIYION,38.396,22.094,90,90
1984,6.1,PAKISTAN,PAKISTAN-NW AFGHANISTAN:  HINDU KUSH: CHITRAL-LANDI,36.431,70.826,90,90
1984,7,UZBEKISTAN,UZBEKISTAN:  GAZLI,40.32,63.35,90,90
1984,7,RUSSIA,RUSSIA:  KURIL ISLANDS,44.117,148.192,90,180
1984,6.6,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  KARKAR,-4.647,145.805,0,180
1984,6.1,USA,CALIFORNIA:  CENTRAL:  MORGAN HILL,37.32,-121.698,90,-90
1984,5.3,ITALY,ITALY:  CENTRAL:  :PERUGIA-ASSISSI-GUBBIO,43.26,12.558,90,90
1984,5.8,ITALY,ITALY:  S CENTRAL:  ABRUZZO,41.765,13.898,90,90
1984,5.2,ITALY,ITALY:  S CENTRAL:  ABRUZZO,41.831,13.961,90,90
1984,5.1,BOSNIA-HERZEGOVINA,BOSNIA-HERZEGOVINA:  LJUBINJE; CROATIA:  DUBROVNIK,42.967,17.734,90,90
1984,5.5,JAPAN,"JAPAN:  TORI SHIMA, OKINAWA",31.448,140.036,90,180
1984,6.7,DOMINICAN REPUBLIC,DOMINICAN REPUBLIC:  SANTO DOMINGO,17.984,-69.338,90,0
1984,4.7,UK,UNITED KINGDOM:  WALES,52.878,-4.198,90,0
1984,6.7,JAPAN,JAPAN:  KYUSHU:  NOBEOKA,32.386,131.945,90,180
1984,5.2,INDONESIA,INDONESIA:  N SUMATERA:  TARUTUNG,1.761,99.075,90,180
1984,4.7,SERBIA,BALKANS NW:  SERBIA,43.314,20.957,90,90
1984,6.1,JAPAN,JAPAN:  HONSHU:  CENTRAL: MT ONTAKE,35.789,137.488,90,180
1984,6.4,TURKEY,"TURKEY:  E, ERZURUM, OLUR-SENKAYA",40.885,42.219,90,90
1984,6.9,JAPAN,JAPAN:  HONSHU ISLAND,34.006,141.5,90,180
1984,4.5,GREECE,GREECE:  MESSINA,37.013,21.757,90,90
1984,5.3,TURKEY,"TURKEY:  E, SENKAYA",40.545,42.403,90,90
1984,5.1,USA,"WYOMING:  DOUGLAS, MEDICINE BOW",42.375,-105.72,90,-90
1984,6.1,TAJIKISTAN,"TAJIKISTAN:  DZHIRGATAL, GARM",39.155,71.328,90,90
1984,7,RUSSIA,RUSSIA:  KAMCHATKA,56.2,163.4,90,180
1984,5.6,INDIA,"INDIA:  ASSAM, CACHAR DISTRICT",24.641,92.891,90,180
1985,6.9,ARGENTINA,"ARGENTINA:  WEST CENTRAL, MENDOZA, LA LIGUA",-33.053,-68.467,0,0
1985,5.3,IRAN,"IRAN:  S, FIRUZABAD-JAHROM",28.399,52.997,90,90
1985,8,CHILE,"CHILE:  CENTRAL COAST, SAN ANTONIO, VALPARAISO",-33.132,-71.708,0,0
1985,6.3,GUADELOUPE,GUADELOUPE,17.013,-62.448,90,0
1985,6.6,CHILE,"CHILE:  VALPARAISO, VINA DEL MAR",-32.663,-71.551,0,0
1985,6.5,PHILIPPINES,"PHILIPPINES:  PAGADIAN,  ZAMBOANGA",7.758,123.544,90,180
1985,7.5,CHILE,"CHILE:  NEAR CENTRAL COAST, SANTIAGO-VALPARAISO",-34.131,-71.618,0,0
1985,6.2,INDONESIA,"INDONESIA:  DENPASAR, BALI",-9.245,114.185,0,180
1985,5.8,CHINA,CHINA:YUNNAN PROVINCE,25.926,102.871,90,180
1985,6.1,PHILIPPINES,"PHILIPPINES:  LUZON:  BENGUET PROVINCE,  BAGUIO",16.498,120.815,90,180
1985,5.5,GREECE,GREECE:  MAGNISIA,39.266,22.81,90,90
1985,7.1,PAPUA NEW GUINEA,"PAPUA NEW GUINEA:  NEW BRITAIN:  BIALLA, PIONA",-5.599,151.045,0,180
1985,7.2,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  NEW BRITAIN:  RABAUL,-4.439,152.828,0,180
1985,6.6,AFGHANISTAN,"AFGHANISTAN:  HINDU KUSH:  CHITRAL, SWAT",36.19,70.896,90,90
1985,6.1,PERU,PERU:  COAST:  CHIMBOTE,-9.159,-78.887,0,0
1985,7.5,CHINA,CHINA:S XINJIANG:WUQUA-SHUFU,39.431,75.224,90,90
1985,6.3,INDONESIA,INDONESIA:  NEW GUINEA:  IRIAN JAYA:  ENAROTALI,-4.13,136.049,0,180
1985,8.1,MEXICO,MEXICO:  MICHOACAN:  MEXICO CITY,18.19,-102.533,90,-90
1985,7.6,MEXICO,MEXICO:  SW COAST:  MEXICO CITY,17.802,-101.647,90,-90
1985,6.9,SOLOMON ISLANDS,"SOLOMON ISLANDS:  HONIARA, GUADACANAL",-9.829,159.854,0,180
1985,5,MACEDONIA,BALKANS NW:  MACEDONIA:  DEMIR KAPIJA-NEGOTINO,41.581,22.254,90,90
1985,4.5,GUATEMALA,GUATEMALA:  SAN MIGUEL UPSANTAN,15.299,-90.863,90,-90
1985,5.9,TAJIKISTAN,"TAJIKISTAN:  KAPTOLYUK, KAYRAKKUM, GAFUROV",40.301,69.823,90,90
1985,5.9,ALGERIA,ALGERIA:  ANNABA-SETIF-SOUK,36.46,6.761,90,90
1985,4.2,TURKEY,"TURKEY:  ERZURUM, KARS, AGRI, ARTVIN",40.31,42.307,90,90
1985,7.1,INDONESIA,INDONESIA:  NEW GUINEA:  IRIAN JAYA:  MANOKWARI,-1.639,134.911,0,180
1985,7.6,VANUATU,VANUATU ISLANDS,-13.987,166.185,0,180
1985,6,NICARAGUA,"NICARAGUA:  RIVAS,  MASAYA",11.725,-85.838,90,0
1985,7.6,VANUATU,VANUATU ISLANDS,-13.966,166.516,0,180
1985,4.3,ITALY,ITALY:  SICILY,37.688,15.068,90,90
1986,5.3,PERU,"PERU:  HUARMEY, CASMA, HUARAX, CHIMBOTE",-9.505,-77.512,0,0
1986,5,INDONESIA,"INDONESIA:  SUMATERA:  S, HAHAT, MUARAENIM",-3.904,103.461,0,180
1986,4.7,GUATEMALA,"GUATEMALA:  IXCHIGUAN, SAN MARCOS PROVINCE",15.075,-92.072,90,-90
1986,4.6,PERU,PERU:  CUZCO,-13.41,-71.785,0,0
1986,5.3,INDIA,"INDIA:  KASHMIR:  DHARMSALA,  LAHORE, PAKISTAN",32.128,76.374,90,90
1986,5.9,TURKEY,"TURKEY:  DOGANSEHIR-GOLBASHI, KAPIDERE",37.993,37.806,90,90
1986,8,USA,ALASKA:  ALEUTIAN ISLANDS:  ADAK,51.52,-174.776,90,-90
1986,5.7,GEORGIA,"GEORGIA:  AKHALKALAKI, SUSUZ",41.431,43.737,90,90
1986,5.2,PAKISTAN,"PAKISTAN:  BARKHAM, MATAKARI, HAMTAROT",29.627,69.363,90,90
1986,6.4,USA,ALASKA:  ANDREANOF ISLANDS,52.327,-174.504,90,-90
1986,6.4,TAIWAN,TAIWAN:  HUALIEN,24.125,121.619,90,180
1986,6.2,VENEZUELA,VENEZUELA,10.597,-62.928,90,0
1986,7.1,PAPUA NEW GUINEA,PAPUA NEW GUINEA,-4.448,143.943,0,180
1986,6,USA,CALIFORNIA:  PALM SPRINGS,34,-116.61,90,-90
1986,5.6,IRAN,"IRAN:  S, FARS PROVINCE, MAMASANI, SHIRAZ",29.962,51.582,90,90
1986,5.8,USA,"CALIFORNIA:  SAN DIEGO, NEWPORT BEACH",32.97,-117.869,90,-90
1986,4.9,VENEZUELA,"VENEZUELA:  CHURUGUARA,  FALCON, LARA",10.77,-69.428,90,0
1986,6.2,USA,CALIFORNIA-NEVADA:  CHALFANT VALLEY,37.537,-118.447,90,-90
1986,4.1,TURKEY,"TURKEY:  YESILCE,  UCGOZE, SAM",37.2,37.3,90,90
1986,6.9,ROMANIA,"ROMANIA:  BUCHAREST, KISHINEV-KAGUL",45.547,26.316,90,90
1986,5.8,GREECE,"GREECE:  KALAMI, LAKONIA, ZAKINTHOS",37.014,22.176,90,90
1986,4.8,GREECE,"GREECE:  S, MESSINIA, BERGA, NEDOUSA",36.93,22.175,90,90
1986,4.8,SOUTH AFRICA,"SOUTH AFRICA:  MOUNT FRERE, DURBAN",-30.546,28.737,0,90
1986,5.4,EL SALVADOR,EL SALVADOR:  SAN SALVADOR,13.827,-89.118,90,0
1986,5.5,TURKEY,"TURKEY:  AYDIN, DENIZLI-IZMIR-MANISA",37.931,28.574,90,90
1986,4.5,PAKISTAN,PAKISTAN:  KHUZDAR,27.727,66.65,90,90
1986,8.1,KERMADEC ISLANDS (NEW ZEALAND),KERMADEC ISLANDS:  RAOUL,-28.117,-176.367,0,-90
1986,7.8,TAIWAN,"TAIWAN:  TAIPEI, HUALIEN",23.901,121.574,90,180
1986,5.5,BOSNIA-HERZEGOVINA,"BALKANS NW:  BOSNIA-HERZEGOVINA: STRMICA, KNIN",44.12,16.339,90,90
1986,4.8,BRAZIL,"BRAZIL:  JOAO CAMARA, NATAL",-5.494,-35.769,0,0
1986,5.6,BULGARIA,BULGARIA:  VELIKO TURNOVO-TURGOVISHTE,43.274,25.912,90,90
1986,5,CHILE,"CHILE:  CENTRAL, VALPARAISO",-33.071,-72.084,0,0
1986,5,IRAN,"IRAN:  S MAMASANI, SHIRAZ, NORABAD",29.985,51.623,90,90
1987,5.8,CHINA,CHINA:S XINJIANG PROVINCE:BAICHENG,41.964,81.319,90,90
1987,5.9,CHINA,"CHINA:XINGJIANG WEIWUER ZIZHIQU PROVINCE, WUSHI",41.529,79.318,90,90
1987,4.3,ALGERIA,"ALGERIA:  MOHAMMADIA, QUED, FODDA, TISSEMSILT",35.964,1.374,90,90
1987,6.3,JAPAN,JAPAN:  EAST COAST HONSHU,36.988,141.689,90,180
1987,7.6,PAPUA NEW GUINEA,"PAPUA NEW GUINEA:  HUON PENINSULA, UMBOI ISLAND",-6.088,147.689,0,180
1987,6.6,NEW ZEALAND,"NEW ZEALAND:  NORTH ISLAND, WHAKATANI, EDGECUMBE",-37.965,176.765,0,180
1987,7.3,CHILE,"CHILE:  ANTOFAGASTA, ARICA",-24.388,-70.161,0,0
1987,7.2,ECUADOR,"ECUADOR:  NAPO PROVINCE, QUITO, TULCAN",0.083,-77.785,90,0
1987,6.7,JAPAN,"JAPAN:  KYUSHU:  MIYAZAKI, NAZE",32.034,131.837,90,180
1987,5.1,JAPAN,JAPAN:  HONSHU ISLAND,37.447,137.865,90,180
1987,6.3,PHILIPPINES,"PHILIPPINES:  MANILA, CUBI POINT",16.066,120.301,90,180
1987,6.6,INDONESIA,"INDONESIA:  SUMATERA:  N, TARUTUNG-LAKE TOBA,",2.244,98.866,90,180
1987,5.2,PHILIPPINES,PHILIPPINES:  MINDANAO:  TALAKAG-MALAYBALAY,8.047,125.41,90,180
1987,4.6,IRAN,"IRAN:  W, NAHAVAND-HAMADEN-TUYSARKAN",34.076,48.266,90,90
1987,6.3,SOLOMON ISLANDS,SOLOMON ISLANDS,-10.717,162.33,0,180
1987,6.6,VANUATU,VANUATU ISLANDS,-14.074,167.828,0,180
1987,4.9,CHINA,CHINA:GANZHOU PROVINCE:XUNWU,24.924,115.608,90,180
1987,6.9,CHILE,"CHILE:  ARICA, IQUIQUE",-19.022,-69.991,0,0
1987,6.4,PERU,"CHILE:  ARICA; PERU:  AREQUIPA, TACNA",-17.897,-70.931,0,0
1987,7.7,AUSTRALIA,AUSTRALIA:  MACQUARIE ISLAND,-58.893,158.513,0,180
1987,4.6,ITALY,ITALY:  PORTO SAN GIORGIO-PERMO-PDEASO AREA,43.242,13.874,90,90
1987,6.2,ECUADOR,"ECUADOR:  AMBATO, LATACUNGA, RIOBAMBA",-0.978,-78.05,0,0
1987,5.7,USA,CALIFORNIA:  WHITTIER,34.061,-118.078,90,-90
1987,5.1,PERU,"PERU:  SANTAOG DE CHUCO, TRUJILLO, CHIMBOTE",-8.143,-77.954,0,0
1987,4.8,USA,"CALIFORNIA:  WHITTIER, PASADENA",34.07,-118.1,90,-90
1987,7.3,TONGA,TONGA ISLANDS,-17.94,-172.225,0,-90
1987,6.8,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  SOLOMON SEA,-7.288,154.371,0,180
1987,7.7,PAPUA NEW GUINEA,"PAPUA NEW GUINEA:  NEW BRITAIN:  KANDRIAN, KIMBTE",-6.266,149.06,0,180
1987,7.2,USA,ALASKA:  GULF OF ALASKA,58.586,-143.27,90,-90
1987,6.2,USA,CALIFORNIA:  SUPERSTITION HILLS,33.082,-115.775,90,-90
1987,6.5,INDONESIA,"INDONESIA:  TIMOR:  PANTAR, MOUNT SIRUNG",-8.247,124.155,0,180
1987,7.9,USA,ALASKA:  YAKUTAT,58.679,-142.786,90,-90
1987,6,JAPAN,"JAPAN:  HONSHU:  CHIBA PERFECTURE, TOKYO",35.362,140.214,90,180
1988,5.5,CHINA,CHINA:LINGWU,38.111,106.336,90,180
1988,5.8,ALBANIA,"ALBANIA:  TIRANA, ULCINJ-BAR",41.246,19.63,90,90
1988,6.3,AUSTRALIA,AUSTRALIA:  TENNANT CREEK,-19.847,133.803,0,180
1988,6.7,AUSTRALIA,AUSTRALIA:  TENNANT CREEK,-19.829,133.882,0,180
1988,6.7,CHILE,CHILE:  TALTAL,-24.753,-70.433,0,0
1988,5.8,BANGLADESH,BANGLADESH:  SYLHET; INDIA:  TIPURA-ASSAM,24.688,91.57,90,180
1988,7.8,USA,ALASKA:  GULF OF ALASKA:  ANCHORAGE,57.262,-142.747,90,-90
1988,5.7,IRAN,"IRAN:  DEH DASHT, BAHBAHAN",30.89,50.194,90,90
1988,6.2,PHILIPPINES,"PHILIPPINES:  MINDORO:  SAN JOSE, CALAPAN",12.376,121.067,90,180
1988,5.4,PHILIPPINES,PHILIPPINES:  LUZON:  LAOAG,18.606,121.013,90,180
1988,6.8,PAPUA NEW GUINEA,"PAPUA NEW GUINEA:  NEW BRITAIN:  KANDRIAN, ARAWE",-5.964,148.78,0,180
1988,5.7,TAIWAN,"TAIWAN:  HUALIEN, SU-HUA",23.902,121.598,90,180
1988,7.2,MYANMAR (BURMA),"MYANMAR (BURMA);  INDIA:  GAUHATI, SIBSAGAR, IMPHAL",25.149,95.127,90,180
1988,7.6,SOLOMON ISLANDS,"SOLOMON ISLANDS:  SAN CRISTOBAL, GUADALCANAL",-10.258,160.896,0,180
1988,6.1,IRAN,"IRAN:  S, MAMASANI, BUSHEHR, NURABAD",29.974,51.679,90,90
1988,6.6,NEPAL,"NEPAL-INDIA:  KATHMANDU, BIHAR",26.755,86.616,90,90
1988,4.3,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  KAIAPIT (LANDSLIDE GENERATED),-6.06,146.23,0,180
1988,5,TAJIKISTAN,"TAJIKISTAN:  ROSHTKALA, KHOROG",37.18,71.811,90,90
1988,5.8,GREECE,"GREECE:  IONIAN SEA:  KILINI, VARTHOLOMION",37.938,20.932,90,90
1988,5.6,ALGERIA,"ALGERIA:  BLIDA, MEDEA-ALGIERS",36.443,2.759,90,90
1988,6,GUATEMALA,"GUATEMALA:  S PALIN, SAN VICENTE PACAYA",13.881,-90.45,90,-90
1988,5.7,USA TERRITORY,PUERTO RICO:  MONA PASSAGE:  CATANO,19.08,-67.256,90,0
1988,7.3,CHINA,CHINA:YUNNAN PROVINCE,22.789,99.611,90,180
1988,6.4,CHINA,CHINA:YUNNAN PROVINCE,23.181,99.439,90,180
1988,4.6,CHINA,"CHINA:E, QINZHOU-FANGCHENG, NANNING",21.23,108.545,90,180
1988,4.7,JAMAICA,"JAMAICA:  ST ANDREW, JACKS HILL",18.068,-76.597,90,0
1988,6.6,PHILIPPINES,"PHILIPPINES:  SAMAR:  CATARMAN, CATBALOGAN",12.399,124.537,90,180
1988,5.3,AZORES (PORTUGAL),AZORES:  SAO MIGUEL ISLAND,37.938,-26.142,90,0
1988,5.8,CANADA,"CANADA:  QUEBEC:  SAGUENAY, QUEBEC CITY",48.117,-71.183,90,0
1988,6.8,ARMENIA,"ARMENIA:  LENINAKAN, SPITAK, KIROVAKAN",40.987,44.185,90,90
1989,5.3,TAJIKISTAN,"TAJIKISTAN:  SHARORA, GISSAR",38.465,68.694,90,90
1989,5.6,INDONESIA,"INDONESIA:  MOLUCCA PASSAGE:  MOROTAI, TANAWANGU",1.031,126.189,90,180
1989,4.4,TURKEY,"TURKEY:  ERZURUM, KARS",40.027,41.816,90,90
1989,5.4,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  NEW BRITAIN:  RABAUL,-4.346,152.797,0,180
1989,6.1,MALAWI,"MALAWI:  SALIMA, DEDZA, MOHINJI",-13.702,34.42,0,90
1989,6.2,CHINA,CHINA:SICHUAN PROVINCE:BATANG,29.987,99.195,90,180
1989,6.8,MEXICO,"MEXICO:  MEXICO CITY, ACAPULCO",16.773,-99.328,90,-90
1989,5.1,IRAN,"IRAN:  SW, SHIRAZ, MAMASANI",29.964,51.655,90,90
1989,5.2,VENEZUELA,"VENEZUELA:  FALCON, CARABOBO, CARACAS",11.038,-68.27,90,0
1989,5.6,CHINA,"CHINA:YUNNAN PROVINCE:GENGMA, LANCANG, MENGLIAN",23.553,99.526,90,180
1989,8.2,AUSTRALIA,MACQUARIE ISLAND:  MACQUARIE STATION; NEW ZEALAND,-52.341,160.568,0,180
1989,5.8,IRAN,"IRAN:  DO GOBADAN, FARS, YASUJ",30.167,50.921,90,90
1989,5.1,BANGLADESH,BANGLADESH:  BANARIPARA,21.861,89.763,90,90
1989,6.1,ECUADOR,"ECUADOR:  ESMERALDAS, GUAYAQUIL",1.134,-79.616,90,0
1989,6.1,USA,HAWAIIAN ISLANDS:  PUNA DISTRICT,19.362,-155.083,90,-90
1989,5.7,AZORES (PORTUGAL),"AZORES:  GRACIOSA, TERCEIRA",39.112,-28.242,90,0
1989,5,JAPAN,"JAPAN:  HONSHU:  ITO, AJIRO",34.942,139.193,90,180
1989,6.2,INDONESIA,INDONESIA:  TIMOR:  ALOR,-8.081,125.129,0,180
1989,5.8,INDONESIA,"INDONESIA:  KURIMA DISTRICT, BALIEM RIVER",-4.511,139.022,0,180
1989,5,RUSSIA,"RUSSIA:  GROZNYY, BUYNAKSK",43.522,45.362,90,90
1989,6.3,DJIBOUTI,"DJIBOUTI:  GALAFI, YABAKI",11.766,41.942,90,90
1989,6,INDONESIA,INDONESIA:  TEMBAGAPURA,-4.219,136.667,0,180
1989,6.9,USA,ALASKA,55.543,-156.835,90,-90
1989,6.1,CHINA,CHINA:SICHUAN PROVINCE:XIAOJIN COUNTY,31.583,102.433,90,180
1989,4.7,IRAN,IRAN:  DEH BORZORG-E SISAKHT,30.96,51.421,90,90
1989,6.9,USA,CALIFORNIA:  LOMA PRIETA,37.036,-121.883,90,-90
1989,5.3,CHINA,CHINA:SHANXI AND HEBEI PROVINCES; DATONG,39.893,113.884,90,180
1989,6.6,JAPAN,JAPAN:  N. HONSHU ISLAND,39.571,143.333,90,180
1989,5.7,ALGERIA,"ALGERIA:  ALGIERS, CHERCHELL, TIPAZA",36.788,2.448,90,90
1989,4.4,USA TERRITORY,PUERTO RICO: MONA PASSAGE,18.986,-68.833,90,0
1989,7.4,JAPAN,"JAPAN:  HONSHU: N, AOMORI, MISAWA",39.837,142.76,90,180
1989,4.7,CHINA,CHINA:SICHUAN PROVINCE:JIANGBEI COUNTY,29.882,106.804,90,180
1989,5.9,IRAN,"IRAN:  SHAHDAD, KERMAN PROVINCE",29.892,57.718,90,90
1989,7.5,PHILIPPINES,"PHILIPPINES:  MINDANAO:  COTABATO, DAVAO",8.337,126.729,90,180
1989,5.4,AUSTRALIA,AUSTRALIA:  NEWCASTLE,-32.967,151.619,0,180
1990,6.6,PHILIPPINES,"PHILIPPINES:  BOHOL, CEBU, CAGAYAN DE ORO, CAMIGUIN",9.755,124.694,90,180
1990,6.4,JAPAN,JAPAN:  NEAR S. COAST OF HONSHU,34.706,139.252,90,180
1990,5.5,USA,"CALIFORNIA:  S,  CLAREMONT,  COVINA",34.14,-117.7,90,-90
1990,7.6,FIJI,FIJI ISLANDS,-22.122,175.163,0,180
1990,6.1,PAKISTAN,"PAKISTAN:  KALAT, QUETTA, MASTUNG",28.925,66.331,90,90
1990,7,COSTA RICA,"COSTA RICA:  PUNTARENAS, SAN JOSE",9.919,-84.808,90,0
1990,6.3,TAJIKISTAN,TAJIKISTAN:  PAMIR MOUNTAINS,37.034,72.942,90,90
1990,5.5,PHILIPPINES,PHILIPPINES:  SANTIAGO,9.253,125.606,90,180
1990,4.7,UK,"UNITED KINGDOM:  MANCHESTER, LIVERPOOL",52.314,-2.985,90,0
1990,7.5,USA TERRITORY,NORTHERN MARIANA ISLANDS:  SAIPAN; GUAM,15.125,147.596,90,180
1990,6.2,CHINA,CHINA:S XINJIANG:WUQIA COUNTY,39.436,74.9,90,90
1990,7.6,INDONESIA,INDONESIA:  MINAHASSA PENINSULA: BOLAANG-GORONTALO,1.186,122.857,90,180
1990,4.7,IRAN,IRAN:  HANNA,31.107,51.678,90,90
1990,6.9,CHINA,CHINA:QINGHAI PROVINCE:GANGHE-XINGHAI,35.986,100.245,90,180
1990,5.4,ITALY,ITALY:  POTENZA,40.775,15.766,90,90
1990,6.3,NEW ZEALAND,"NEW ZEALAND:  DANNEVIRKE,  WELLINGTON",-40.296,176.064,0,180
1990,7.1,SUDAN,"SUDAN:  JUBA, MAYA;  UGANDA: NAKURA",5.121,32.145,90,90
1990,7,SUDAN,"SUDAN:  JUBA, KAPENGURIA",5.358,31.848,90,90
1990,6.5,PERU,PERU:  MOYABAMBA-RIOJO,-6.016,-77.229,0,0
1990,6.7,ROMANIA,"ROMANIA:  BUCHAREST, BRAILA, BRASOV",45.841,26.668,90,90
1990,6.1,ROMANIA,"ROMANIA:  KISHINEV, CIS",45.811,26.769,90,90
1990,4.6,COSTA RICA,COSTA RICA:  SANTIAGO DE PURISCAL,9.855,-84.327,90,0
1990,4.9,PERU,"PERU:  N, RIOJA, MOYOBAMBA, IQUITOS",-6.062,-77.136,0,0
1990,7.1,PHILIPPINES,"PHILIPPINES:  CULASI, PANAY",11.76,121.899,90,180
1990,6.8,KAZAKHSTAN,"KAZAKHSTAN:  UST, ZAYSAN",47.869,85.076,90,90
1990,6.3,PAKISTAN,PAKISTAN:  BALUCHISTAN,27.398,65.719,90,90
1990,7.7,IRAN,"IRAN:  RASHT, QAZVIN, ZANJAN,  RUDBAR, MANJIL",36.957,49.409,90,90
1990,5.3,IRAN,"IRAN:  LOWSHAN, MANJIL",36.636,49.799,90,90
1990,4.8,INDONESIA,"INDONESIA:  JAVA:  W, KUNINGAN, MAJALENGA",-6.904,108.12,0,180
1990,5.6,AFGHANISTAN,AFGHANISTAN:  HINDU KUSH:  PIK LENINA,36.415,70.789,90,90
1990,7.8,PHILIPPINES,"PHILIPPINES:  BAGUIO,  CABANATUAN, DAGUPAN",15.679,121.172,90,180
1990,5.1,TURKEY,"TURKEY:  CAMELI, DENIZLI",36.99,29.595,90,90
1990,6.4,VANUATU,VANUATU ISLANDS:  ESPIRITU SANTO,-15.355,167.464,0,180
1990,6.1,KAZAKHSTAN,"KAZAKHSTAN:  AKKAL, UST",47.963,84.961,90,90
1990,4.4,ECUADOR,"ECUADOR:  PAMASQUI,  QUITO",-0.059,-78.449,0,0
1990,6.5,JAPAN,"JAPAN:  W. OF BONIN ISLANDS, IZU IS.",33.267,138.643,90,180
1990,4.2,SOUTH AFRICA,SOUTH AFRICA:  WELKOM,-28.014,26.727,0,90
1990,4.5,KAZAKHSTAN,KAZAKHSTAN:  ZAYSAN,47.903,84.961,90,90
1990,4,SOUTH AFRICA,SOUTH AFRICA:  CHARLETONVILLE,-26.39,27.349,0,90
1990,5.8,CHINA,CHINA:GANSU PROVINCE:TIANZHU,37.093,103.781,90,180
1990,6,AFGHANISTAN,"AFGHANISTAN:  HINDU KUSH:  CHITRAL, MARDAN, MALAKAND",35.121,70.486,90,90
1990,6.7,IRAN,"IRAN:  S, DARAB",28.251,55.462,90,90
1990,6.8,INDONESIA,"INDONESIA:   N SUMATERA, BLANGKEJEREN, KUTACANE",3.908,97.457,90,180
1990,5.6,BOSNIA-HERZEGOVINA,BALKANS NW:  BOSNIA-HERZEGOVINA:  TITOGRAD,43.853,16.633,90,90
1990,4.6,KYRGYZSTAN,KYRGYZSTAN:  UZGEN,40.854,73.553,90,90
1990,5.3,ITALY,ITALY:  SICILY:  CARLENTINI,37.3,15.438,90,90
1990,6.2,TAIWAN,"TAIWAN:  HUALIEN,  TAIPEI",23.916,121.636,90,180
1990,6.3,TAIWAN,TAIWAN:  HUA-LIEN,23.722,121.627,90,180
1990,5.9,GREECE,"GREECE:  EDHESSA, KILKIS",41.004,22.3,90,90
